,Year,CountryId,Sector,Exports(tUSD),Imports(tUSD),NetExports(tUSD)
2610,2006,CX,"Mineral Fuels, Lubricants and Related Products",0.0,15.9,-15.9
2611,2006,CX,Chemical Products and Similar,0.0,4.3,-4.3
2612,2006,CX,Manufactured Products Classified by Material,0.0,0.7,-0.7
2613,2006,CX,Machines and Transport Devices,0.0,14.0,-14.0
2614,2006,CY,Food and Livestock,25481.1,3013.3,22467.8
2615,2006,CY,Drinks and Tobacco,5.5,6.8,-1.2999999999999998
2616,2006,CY,Ineadible Raw Materials Excluding Fuel,404.0,93.0,311.0
2617,2006,CY,"Mineral Fuels, Lubricants and Related Products",1.5,121.5,-120.0
2618,2006,CY,Chemical Products and Similar,75.0,1380.6,-1305.6
2619,2006,CY,Manufactured Products Classified by Material,23657.7,24621.3,-963.5999999999985
2620,2006,CY,Machines and Transport Devices,3893.6,1109.0,2784.6
2621,2006,CY,Other Finished Products,807.3,390.1,417.19999999999993
2622,2006,CY,Undeclared Products within SITC Rev. 4,293.6,20.6,273.0
2623,2006,CZ,Food and Livestock,5879.0,8291.3,-2412.2999999999993
2624,2006,CZ,Drinks and Tobacco,141.8,76.9,64.9
2625,2006,CZ,Ineadible Raw Materials Excluding Fuel,4064.4,4077.3,-12.900000000000091
2626,2006,CZ,"Mineral Fuels, Lubricants and Related Products",1325.0,2571.2,-1246.1999999999998
2627,2006,CZ,"Animal and Vegetable Oils, Fats and Waxes",14.1,12.9,1.1999999999999993
2628,2006,CZ,Chemical Products and Similar,3359.0,58926.8,-55567.8
2629,2006,CZ,Manufactured Products Classified by Material,72119.1,77973.2,-5854.099999999991
2630,2006,CZ,Machines and Transport Devices,2956.4,90436.2,-87479.8
2631,2006,CZ,Other Finished Products,2129.9,8929.5,-6799.6
2632,2006,CZ,Undeclared Products within SITC Rev. 4,66.8,40.9,25.9
2633,2006,DE,Food and Livestock,104553.1,33166.6,71386.5
2634,2006,DE,Drinks and Tobacco,1015.1,19015.0,-17999.9
2635,2006,DE,Ineadible Raw Materials Excluding Fuel,23462.8,20183.2,3279.5999999999985
2636,2006,DE,"Mineral Fuels, Lubricants and Related Products",3655.0,9173.9,-5518.9
2637,2006,DE,"Animal and Vegetable Oils, Fats and Waxes",63.2,1915.0,-1851.8
2638,2006,DE,Chemical Products and Similar,59745.3,264422.8,-204677.5
2639,2006,DE,Manufactured Products Classified by Material,243389.2,243656.4,-267.19999999998254
2640,2006,DE,Machines and Transport Devices,115419.1,751813.0,-636393.9
2641,2006,DE,Other Finished Products,100912.1,100064.0,848.1000000000058
2642,2006,DE,Undeclared Products within SITC Rev. 4,7788.8,528.7,7260.1
2643,2006,DJ,Machines and Transport Devices,0.0,0.9,-0.9
2644,2006,DK,Food and Livestock,2936.6,3457.4,-520.8000000000002
2645,2006,DK,Drinks and Tobacco,0.0,33.1,-33.1
2646,2006,DK,Ineadible Raw Materials Excluding Fuel,754.2,1129.2,-375.0
2647,2006,DK,"Mineral Fuels, Lubricants and Related Products",4.1,0.2,3.8999999999999995
2648,2006,DK,"Animal and Vegetable Oils, Fats and Waxes",0.4,264.1,-263.70000000000005
2649,2006,DK,Chemical Products and Similar,18.5,29524.6,-29506.1
2650,2006,DK,Manufactured Products Classified by Material,2721.0,4112.9,-1391.8999999999996
2651,2006,DK,Machines and Transport Devices,816.2,13404.2,-12588.0
2652,2006,DK,Other Finished Products,4135.0,6681.3,-2546.3
2653,2006,DK,Undeclared Products within SITC Rev. 4,18.3,40.4,-22.099999999999998
2654,2006,DM,Manufactured Products Classified by Material,0.0,0.1,-0.1
2655,2006,DM,Machines and Transport Devices,0.0,0.1,-0.1
2656,2006,DM,Other Finished Products,0.0,0.4,-0.4
2657,2006,DO,Food and Livestock,0.0,8.4,-8.4
2658,2006,DO,Drinks and Tobacco,0.0,15.0,-15.0
2659,2006,DO,Chemical Products and Similar,0.0,157.1,-157.1
2660,2006,DO,Manufactured Products Classified by Material,0.0,0.0,0.0
2661,2006,DO,Machines and Transport Devices,0.6,81.5,-80.9
2662,2006,DO,Other Finished Products,67.2,322.7,-255.5
2663,2006,DZ,Food and Livestock,0.0,0.3,-0.3
2664,2006,DZ,Ineadible Raw Materials Excluding Fuel,169.5,0.0,169.5
2665,2006,DZ,"Mineral Fuels, Lubricants and Related Products",37.6,138.5,-100.9
2666,2006,DZ,Chemical Products and Similar,2362.8,0.0,2362.8
2667,2006,DZ,Manufactured Products Classified by Material,901.1,0.0,901.1
2668,2006,DZ,Machines and Transport Devices,3534.0,0.0,3534.0
2669,2006,DZ,Other Finished Products,6.7,0.0,6.7
2670,2006,DZ,Undeclared Products within SITC Rev. 4,5.1,4.1,1.0
2671,2006,EC,Food and Livestock,0.0,22187.2,-22187.2
2672,2006,EC,Drinks and Tobacco,0.0,0.7,-0.7
2673,2006,EC,Ineadible Raw Materials Excluding Fuel,0.0,155.5,-155.5
2674,2006,EC,Chemical Products and Similar,0.0,75.6,-75.6
2675,2006,EC,Manufactured Products Classified by Material,0.0,88.8,-88.8
2676,2006,EC,Machines and Transport Devices,0.2,26.6,-26.400000000000002
2677,2006,EC,Other Finished Products,0.0,23.7,-23.7
2678,2006,EE,Food and Livestock,0.0,1910.5,-1910.5
2679,2006,EE,Ineadible Raw Materials Excluding Fuel,0.0,32.6,-32.6
2680,2006,EE,"Mineral Fuels, Lubricants and Related Products",0.0,72.4,-72.4
2681,2006,EE,Chemical Products and Similar,25.9,693.6,-667.7
2682,2006,EE,Manufactured Products Classified by Material,2502.3,142.5,2359.8
2683,2006,EE,Machines and Transport Devices,34.6,383.4,-348.79999999999995
2684,2006,EE,Other Finished Products,3.2,74.6,-71.39999999999999
2685,2006,EE,Undeclared Products within SITC Rev. 4,0.0,0.0,0.0
2686,2006,EG,Food and Livestock,14.5,3956.2,-3941.7
2687,2006,EG,Drinks and Tobacco,0.0,0.1,-0.1
2688,2006,EG,Ineadible Raw Materials Excluding Fuel,1367.3,246.2,1121.1
2689,2006,EG,"Mineral Fuels, Lubricants and Related Products",0.1,1924.4,-1924.3000000000002
2690,2006,EG,Chemical Products and Similar,19.3,532.6,-513.3000000000001
2691,2006,EG,Manufactured Products Classified by Material,7881.2,1505.8,6375.4
2692,2006,EG,Machines and Transport Devices,7574.2,425.8,7148.4
2693,2006,EG,Other Finished Products,244.4,495.4,-250.99999999999997
2694,2006,EG,Undeclared Products within SITC Rev. 4,75.1,17.9,57.199999999999996
2695,2006,ES,Food and Livestock,8945.3,10873.2,-1927.9000000000015
2696,2006,ES,Drinks and Tobacco,0.0,658.3,-658.3
2697,2006,ES,Ineadible Raw Materials Excluding Fuel,2145.5,1407.4,738.0999999999999
2698,2006,ES,"Mineral Fuels, Lubricants and Related Products",1.5,71.9,-70.4
2699,2006,ES,"Animal and Vegetable Oils, Fats and Waxes",35.1,1181.7,-1146.6000000000001
2700,2006,ES,Chemical Products and Similar,9165.5,20170.2,-11004.7
2701,2006,ES,Manufactured Products Classified by Material,36721.7,34117.3,2604.399999999994
2702,2006,ES,Machines and Transport Devices,1188.0,40694.4,-39506.4
2703,2006,ES,Other Finished Products,6113.3,16364.1,-10250.8
2704,2006,ES,Undeclared Products within SITC Rev. 4,59.8,32.5,27.299999999999997
2705,2006,ET,Food and Livestock,0.0,123.6,-123.6
2706,2006,ET,Ineadible Raw Materials Excluding Fuel,0.0,17.6,-17.6
2707,2006,ET,Chemical Products and Similar,0.0,0.3,-0.3
2708,2006,ET,Manufactured Products Classified by Material,0.0,0.4,-0.4
2709,2006,ET,Machines and Transport Devices,0.0,0.2,-0.2
2710,2006,ET,Other Finished Products,0.0,0.2,-0.2
2711,2006,ET,Undeclared Products within SITC Rev. 4,1.6,1.8,-0.19999999999999996
2712,2006,EU,Food and Livestock,710.8,0.0,710.8
2713,2006,EU,"Mineral Fuels, Lubricants and Related Products",0.0,0.4,-0.4
2714,2006,EU,Chemical Products and Similar,0.6,225.1,-224.5
2715,2006,EU,Manufactured Products Classified by Material,69.6,458.8,-389.20000000000005
2716,2006,EU,Machines and Transport Devices,0.1,391.2,-391.09999999999997
2717,2006,EU,Other Finished Products,124.2,203.0,-78.8
2718,2006,EU,Undeclared Products within SITC Rev. 4,0.0,2.2,-2.2
2719,2006,FI,Food and Livestock,1235.8,18.7,1217.1
2720,2006,FI,Drinks and Tobacco,0.0,65.1,-65.1
2721,2006,FI,Ineadible Raw Materials Excluding Fuel,1.1,633.5,-632.4
2722,2006,FI,"Mineral Fuels, Lubricants and Related Products",1.1,8.3,-7.200000000000001
2723,2006,FI,Chemical Products and Similar,0.2,3954.8,-3954.6000000000004
2724,2006,FI,Manufactured Products Classified by Material,3026.8,17679.9,-14653.100000000002
2725,2006,FI,Machines and Transport Devices,50.1,14797.5,-14747.4
2726,2006,FI,Other Finished Products,1173.3,1349.1,-175.79999999999995
2727,2006,FI,Undeclared Products within SITC Rev. 4,1.0,0.0,1.0
2728,2006,FK,Food and Livestock,0.0,1428.4,-1428.4
2729,2006,FO,Food and Livestock,0.0,43.8,-43.8
2730,2006,FR,Food and Livestock,33343.6,10935.4,22408.199999999997
2731,2006,FR,Drinks and Tobacco,789.1,3740.9,-2951.8
2732,2006,FR,Ineadible Raw Materials Excluding Fuel,702.7,3943.9,-3241.2
2733,2006,FR,"Mineral Fuels, Lubricants and Related Products",676.0,4101.0,-3425.0
2734,2006,FR,"Animal and Vegetable Oils, Fats and Waxes",4.3,71.4,-67.10000000000001
2735,2006,FR,Chemical Products and Similar,856.4,104397.8,-103541.40000000001
2736,2006,FR,Manufactured Products Classified by Material,154317.4,42825.4,111492.0
2737,2006,FR,Machines and Transport Devices,18928.4,195572.2,-176643.80000000002
2738,2006,FR,Other Finished Products,26004.8,29073.2,-3068.4000000000015
2739,2006,FR,Undeclared Products within SITC Rev. 4,63.5,406.9,-343.4
2740,2006,FX,Machines and Transport Devices,3.1,0.0,3.1
2741,2006,GA,Ineadible Raw Materials Excluding Fuel,0.0,340.4,-340.4
2742,2006,GA,Manufactured Products Classified by Material,0.0,6.1,-6.1
2743,2006,GA,Machines and Transport Devices,45.7,0.0,45.7
2744,2006,GA,Other Finished Products,0.2,0.0,0.2
2745,2006,GB,Food and Livestock,29163.4,2032.2,27131.2
2746,2006,GB,Drinks and Tobacco,149.7,5303.3,-5153.6
2747,2006,GB,Ineadible Raw Materials Excluding Fuel,855.2,4621.7,-3766.5
2748,2006,GB,"Mineral Fuels, Lubricants and Related Products",3145.1,1236.4,1908.6999999999998
2749,2006,GB,"Animal and Vegetable Oils, Fats and Waxes",26.5,59.5,-33.0
2750,2006,GB,Chemical Products and Similar,1278.4,35192.4,-33914.0
2751,2006,GB,Manufactured Products Classified by Material,85342.4,16379.5,68962.9
2752,2006,GB,Machines and Transport Devices,4215.0,76119.7,-71904.7
2753,2006,GB,Other Finished Products,9645.5,22579.8,-12934.3
2754,2006,GB,Undeclared Products within SITC Rev. 4,48.6,163.6,-115.0
2755,2006,GD,Food and Livestock,0.0,23.2,-23.2
2756,2006,GD,Machines and Transport Devices,0.2,0.1,0.1
2757,2006,GE,Food and Livestock,502.0,12.3,489.7
2758,2006,GE,Ineadible Raw Materials Excluding Fuel,3.1,7335.4,-7332.299999999999
2759,2006,GE,"Mineral Fuels, Lubricants and Related Products",0.0,33.4,-33.4
2760,2006,GE,Chemical Products and Similar,543.7,34.9,508.80000000000007
2761,2006,GE,Manufactured Products Classified by Material,21.4,43463.0,-43441.6
2762,2006,GE,Machines and Transport Devices,1.2,43.1,-41.9
2763,2006,GE,Other Finished Products,187.4,2.1,185.3
2764,2006,GE,Undeclared Products within SITC Rev. 4,131.0,0.0,131.0
2765,2006,GH,Food and Livestock,22.0,14455.4,-14433.4
2766,2006,GH,Ineadible Raw Materials Excluding Fuel,0.0,214.2,-214.2
2767,2006,GH,Manufactured Products Classified by Material,3.2,6.8,-3.5999999999999996
2768,2006,GH,Machines and Transport Devices,1.5,0.0,1.5
2769,2006,GH,Other Finished Products,2.4,0.0,2.4
2770,2006,GI,Manufactured Products Classified by Material,0.0,21.4,-21.4
2771,2006,GI,Other Finished Products,0.0,3.6,-3.6
2772,2006,GM,Manufactured Products Classified by Material,0.0,0.0,0.0
2773,2006,GN,Food and Livestock,14.7,41.3,-26.599999999999998
2774,2006,GN,Ineadible Raw Materials Excluding Fuel,0.0,42.7,-42.7
2775,2006,GN,Manufactured Products Classified by Material,0.0,0.1,-0.1
2776,2006,GN,Machines and Transport Devices,0.0,0.6,-0.6
2777,2006,GN,Other Finished Products,12.7,0.1,12.6
2778,2006,GP,Other Finished Products,0.0,2.3,-2.3
2779,2006,GQ,Chemical Products and Similar,308.1,0.0,308.1
2780,2006,GQ,Manufactured Products Classified by Material,2200.8,0.0,2200.8
2781,2006,GQ,Machines and Transport Devices,513.4,0.0,513.4
2782,2006,GQ,Other Finished Products,588.6,0.0,588.6
2783,2006,GQ,Undeclared Products within SITC Rev. 4,515.8,0.0,515.8
2784,2006,GR,Food and Livestock,62648.1,19087.1,43561.0
2785,2006,GR,Drinks and Tobacco,601.9,7770.9,-7169.0
2786,2006,GR,Ineadible Raw Materials Excluding Fuel,7868.2,8512.2,-644.0000000000009
2787,2006,GR,"Mineral Fuels, Lubricants and Related Products",171.3,44777.8,-44606.5
2788,2006,GR,"Animal and Vegetable Oils, Fats and Waxes",16.0,2298.4,-2282.4
2789,2006,GR,Chemical Products and Similar,21702.9,47180.0,-25477.1
2790,2006,GR,Manufactured Products Classified by Material,47070.5,71031.3,-23960.800000000003
2791,2006,GR,Machines and Transport Devices,3757.4,19569.3,-15811.9
2792,2006,GR,Other Finished Products,8896.0,11790.5,-2894.5
2793,2006,GR,Undeclared Products within SITC Rev. 4,285.7,84.2,201.5
2794,2006,GT,Food and Livestock,0.0,531.1,-531.1
2795,2006,GT,Manufactured Products Classified by Material,40.5,0.0,40.5
2796,2006,GT,Machines and Transport Devices,0.7,0.0,0.7
2797,2006,GT,Other Finished Products,369.2,1.0,368.2
2798,2006,GU,Machines and Transport Devices,0.0,0.7,-0.7
2799,2006,GU,Other Finished Products,0.0,0.0,0.0
2800,2006,GY,Manufactured Products Classified by Material,1292.5,0.0,1292.5
2801,2006,GY,Machines and Transport Devices,0.0,0.0,0.0
2802,2006,HK,Food and Livestock,27.0,0.0,27.0
2803,2006,HK,Drinks and Tobacco,68.7,0.0,68.7
2804,2006,HK,Ineadible Raw Materials Excluding Fuel,28.7,0.0,28.7
2805,2006,HK,Chemical Products and Similar,0.0,172.8,-172.8
2806,2006,HK,Manufactured Products Classified by Material,251.8,342.3,-90.5
2807,2006,HK,Machines and Transport Devices,128.3,2325.8,-2197.5
2808,2006,HK,Other Finished Products,359.2,4991.8,-4632.6
2809,2006,HK,Undeclared Products within SITC Rev. 4,0.0,0.0,0.0
2810,2006,HN,Food and Livestock,0.0,38.4,-38.4
2811,2006,HN,Drinks and Tobacco,0.0,0.6,-0.6
2812,2006,HN,Manufactured Products Classified by Material,0.0,1.9,-1.9
2813,2006,HN,Other Finished Products,31.2,190.5,-159.3
2814,2006,HR,Food and Livestock,23281.1,38006.6,-14725.5
2815,2006,HR,Drinks and Tobacco,3418.5,13014.0,-9595.5
2816,2006,HR,Ineadible Raw Materials Excluding Fuel,19510.3,14889.8,4620.5
2817,2006,HR,"Mineral Fuels, Lubricants and Related Products",16802.9,76135.8,-59332.9
2818,2006,HR,"Animal and Vegetable Oils, Fats and Waxes",3849.5,313.9,3535.6
2819,2006,HR,Chemical Products and Similar,33446.1,62932.5,-29486.4
2820,2006,HR,Manufactured Products Classified by Material,92745.7,79831.4,12914.300000000003
2821,2006,HR,Machines and Transport Devices,32967.7,49055.9,-16088.200000000004
2822,2006,HR,Other Finished Products,25061.8,31187.3,-6125.5
2823,2006,HR,Undeclared Products within SITC Rev. 4,59.2,49.7,9.5
2824,2006,HT,"Mineral Fuels, Lubricants and Related Products",18.1,0.0,18.1
2825,2006,HT,Manufactured Products Classified by Material,14.1,0.0,14.1
2826,2006,HT,Machines and Transport Devices,0.2,0.0,0.2
2827,2006,HT,Other Finished Products,0.0,0.2,-0.2
2828,2006,HU,Food and Livestock,12523.9,20737.1,-8213.199999999999
2829,2006,HU,Drinks and Tobacco,291.1,847.7,-556.6
2830,2006,HU,Ineadible Raw Materials Excluding Fuel,3907.0,6483.1,-2576.1000000000004
2831,2006,HU,"Mineral Fuels, Lubricants and Related Products",6001.7,81883.5,-75881.8
2832,2006,HU,"Animal and Vegetable Oils, Fats and Waxes",0.9,28.3,-27.400000000000002
2833,2006,HU,Chemical Products and Similar,41317.0,87977.4,-46660.399999999994
2834,2006,HU,Manufactured Products Classified by Material,84640.6,107028.8,-22388.199999999997
2835,2006,HU,Machines and Transport Devices,26290.7,93110.1,-66819.40000000001
2836,2006,HU,Other Finished Products,13263.0,29637.5,-16374.5
2837,2006,HU,Undeclared Products within SITC Rev. 4,59.3,57.2,2.0999999999999943
2838,2006,ID,Food and Livestock,98.0,1788.2,-1690.2
2839,2006,ID,Drinks and Tobacco,0.0,3.0,-3.0
2840,2006,ID,Ineadible Raw Materials Excluding Fuel,1.5,2360.6,-2359.1
2841,2006,ID,"Animal and Vegetable Oils, Fats and Waxes",4.0,380.1,-376.1
2842,2006,ID,Chemical Products and Similar,1.6,1855.8,-1854.2
2843,2006,ID,Manufactured Products Classified by Material,10.8,2343.5,-2332.7
2844,2006,ID,Machines and Transport Devices,155.0,6682.7,-6527.7
2845,2006,ID,Other Finished Products,35.3,8452.2,-8416.900000000001
2846,2006,ID,Undeclared Products within SITC Rev. 4,673.6,12.1,661.5
2847,2006,IE,Food and Livestock,53.0,2091.9,-2038.9
2848,2006,IE,Drinks and Tobacco,30.8,307.7,-276.9
2849,2006,IE,Ineadible Raw Materials Excluding Fuel,40.6,1.6,39.0
2850,2006,IE,"Mineral Fuels, Lubricants and Related Products",7.3,2.4,4.9
2851,2006,IE,Chemical Products and Similar,8.3,34513.5,-34505.2
2852,2006,IE,Manufactured Products Classified by Material,2250.3,1298.9,951.4000000000001
2853,2006,IE,Machines and Transport Devices,730.9,19853.1,-19122.199999999997
2854,2006,IE,Other Finished Products,350.3,6323.4,-5973.099999999999
2855,2006,IE,Undeclared Products within SITC Rev. 4,230.4,2.5,227.9
2856,2006,IL,Food and Livestock,5.5,2663.1,-2657.6
2857,2006,IL,Drinks and Tobacco,1.7,0.0,1.7
2858,2006,IL,Ineadible Raw Materials Excluding Fuel,1420.4,531.4,889.0000000000001
2859,2006,IL,"Mineral Fuels, Lubricants and Related Products",0.1,376.7,-376.59999999999997
2860,2006,IL,"Animal and Vegetable Oils, Fats and Waxes",0.0,0.9,-0.9
2861,2006,IL,Chemical Products and Similar,747.7,6676.5,-5928.8
2862,2006,IL,Manufactured Products Classified by Material,8946.1,3320.6,5625.5
2863,2006,IL,Machines and Transport Devices,568.2,14098.0,-13529.8
2864,2006,IL,Other Finished Products,893.8,2120.1,-1226.3
2865,2006,IL,Undeclared Products within SITC Rev. 4,3857.1,28.4,3828.7
2866,2006,IN,Food and Livestock,5.6,6391.9,-6386.299999999999
2867,2006,IN,Drinks and Tobacco,0.0,1217.1,-1217.1
2868,2006,IN,Ineadible Raw Materials Excluding Fuel,75.1,3602.4,-3527.3
2869,2006,IN,"Mineral Fuels, Lubricants and Related Products",0.0,73.6,-73.6
2870,2006,IN,"Animal and Vegetable Oils, Fats and Waxes",0.3,83.3,-83.0
2871,2006,IN,Chemical Products and Similar,271.1,20182.4,-19911.300000000003
2872,2006,IN,Manufactured Products Classified by Material,691.5,12058.5,-11367.0
2873,2006,IN,Machines and Transport Devices,5160.1,7455.5,-2295.3999999999996
2874,2006,IN,Other Finished Products,73.6,9440.4,-9366.8
2875,2006,IN,Undeclared Products within SITC Rev. 4,13.8,0.4,13.4
2876,2006,IO,Chemical Products and Similar,0.0,0.1,-0.1
2877,2006,IQ,Food and Livestock,192.2,0.0,192.2
2878,2006,IQ,Chemical Products and Similar,265.8,0.0,265.8
2879,2006,IQ,Manufactured Products Classified by Material,5.6,0.0,5.6
2880,2006,IQ,Machines and Transport Devices,16.7,0.0,16.7
2881,2006,IQ,Other Finished Products,49.3,0.0,49.3
2882,2006,IQ,Undeclared Products within SITC Rev. 4,2243.0,0.0,2243.0
2883,2006,IR,Food and Livestock,4.9,2273.3,-2268.4
2884,2006,IR,Drinks and Tobacco,0.0,58.5,-58.5
2885,2006,IR,Ineadible Raw Materials Excluding Fuel,0.0,22.1,-22.1
2886,2006,IR,"Mineral Fuels, Lubricants and Related Products",0.0,213.0,-213.0
2887,2006,IR,Chemical Products and Similar,19.3,268.9,-249.59999999999997
2888,2006,IR,Manufactured Products Classified by Material,811.6,576.8,234.80000000000007
2889,2006,IR,Machines and Transport Devices,7498.6,264.3,7234.3
2890,2006,IR,Other Finished Products,15.8,74.2,-58.400000000000006
2891,2006,IR,Undeclared Products within SITC Rev. 4,7.5,4.6,2.9000000000000004
2892,2006,IS,Food and Livestock,10.0,259.2,-249.2
2893,2006,IS,Drinks and Tobacco,0.0,0.6,-0.6
2894,2006,IS,Chemical Products and Similar,8.8,95.7,-86.9
2895,2006,IS,Manufactured Products Classified by Material,0.0,300.9,-300.9
2896,2006,IS,Machines and Transport Devices,32.0,12.6,19.4
2897,2006,IS,Other Finished Products,289.5,20.6,268.9
2898,2006,IS,Undeclared Products within SITC Rev. 4,0.7,0.0,0.7
2899,2006,IT,Food and Livestock,142121.4,33089.0,109032.4
2900,2006,IT,Drinks and Tobacco,294.0,7518.4,-7224.4
